10.583	2.5	1
13.155	2.5	1
18.286	2.5	1
20.858	2.5	1
23.417	2.5	1
25.976	2.5	1
28.535	2.5	1
38.744	2.5	1
41.316	2.5	1
43.889	2.5	1
46.488	2.5	1
49.06	2.5	1
51.632	2.5	1
54.204	2.5	1
56.777	2.5	1
59.349	2.5	1
61.934	2.5	1
82.019	2.5	1
84.605	2.5	1
87.19	2.5	1
89.749	2.5	1
92.308	2.5	1
97.453	2.5	1
100.038	2.5	1
102.597	2.5	1
105.157	2.5	1
110.207	2.5	1
112.78	2.5	1
115.352	2.5	1
117.911	2.5	1
120.47	2.5	1
123.029	2.5	1
125.588	2.5	1
128.147	2.5	1
130.706	2.5	1
133.278	2.5	1
153.349	2.5	1
155.922	2.5	1
158.507	2.5	1
161.08	2.5	1
163.665	2.5	1
166.237	2.5	1
168.81	2.5	1
171.395	2.5	1
173.967	2.5	1
176.526	2.5	1
181.604	2.5	1
184.176	2.5	1
186.749	2.5	1
189.334	2.5	1
191.907	2.5	1
194.479	2.5	1
197.051	2.5	1
199.623	2.5	1
202.196	2.5	1
204.781	2.5	1
224.866	2.5	1
227.452	2.5	1
230.011	2.5	1
232.596	2.5	1
235.182	2.5	1
237.767	2.5	1
245.444	2.5	1
255.653	2.5	1
258.239	2.5	1
260.824	2.5	1
263.397	2.5	1
265.956	2.5	1
268.541	2.5	1
271.113	2.5	1
273.686	2.5	1
276.258	2.5	1
