38.664	2.5	1
41.223	2.5	1
43.782	2.5	1
46.341	2.5	1
48.9	2.5	1
51.459	2.5	1
54.018	2.5	1
56.577	2.5	1
59.135	2.5	1
109.967	2.5	1
112.526	2.5	1
115.085	2.5	1
117.644	2.5	1
120.203	2.5	1
122.762	2.5	1
125.321	2.5	1
127.88	2.5	1
130.439	2.5	1
132.998	2.5	1
224.386	2.5	1
226.959	2.5	1
229.531	2.5	1
232.103	2.5	1
237.248	2.5	1
239.82	2.5	1
242.392	2.5	1
244.964	2.5	1
247.537	2.5	1
252.601	2.5	1
255.173	2.5	1
257.746	2.5	1
260.318	2.5	1
262.89	2.5	1
265.462	2.5	1
268.035	2.5	1
270.607	2.5	1
273.179	2.5	1
275.751	2.5	1
